"","voting","combined_fips","region","sex","metsize","educnew","incomenew","racenew","classic_music","opera","play","dance_perfom","ballet","livemusperf","museum","books","cinema","sport"
"8409",2,27137,2,1,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"8410",2,27137,2,1,3,3,5,1,999,999,999,999,999,2,999,999,1,1
"8411",2,27137,2,2,3,3,1,1,1,1,2,2,2,999,1,1,999,999
"8412",2,27137,2,1,3,1,1,1,999,999,999,999,999,999,999,999,999,999
"8413",2,27137,2,2,3,2,1,1,999,999,999,999,999,2,999,999,999,999
"8414",2,27137,2,2,3,3,2,1,999,999,999,999,999,1,999,999,999,999
"8415",2,27137,2,1,3,2,1,1,999,999,999,999,999,2,999,999,999,999
"8416",2,27137,2,2,3,2,5,1,999,999,999,999,999,999,999,999,999,999
"8417",2,27137,2,1,3,3,2,1,999,999,999,999,999,999,999,999,999,999
"8418",2,27137,2,2,3,3,2,1,2,2,2,2,2,999,1,1,1,2
"8419",2,27137,2,2,3,3,4,1,2,1,1,2,2,999,1,1,1,2
"8420",2,27137,2,2,3,3,4,1,999,999,999,999,999,2,999,999,999,999
"8421",2,27137,2,1,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"8422",2,27137,2,1,3,2,2,1,2,2,2,2,2,999,2,2,2,2
"8423",2,27137,2,2,3,3,3,1,999,999,999,999,999,1,999,999,1,1
"8424",2,27137,2,2,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"8425",2,27137,2,1,3,1,1,1,999,999,999,999,999,2,999,999,999,999
"8426",2,27137,2,1,3,3,4,1,999,999,999,999,999,999,999,999,999,999
"8427",2,27137,2,2,3,3,3,1,999,999,999,999,999,1,999,999,999,999
"8428",2,27137,2,2,3,2,2,1,999,999,999,999,999,999,999,999,999,999
"8429",2,27137,2,1,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"8430",3,27163,2,1,6,3,3,4,999,999,999,999,999,999,999,999,999,999
"8431",3,27163,2,1,6,3,2,1,999,999,999,999,999,999,999,999,999,999
"8432",3,27163,2,2,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"8433",3,27163,2,2,6,2,3,1,2,2,2,2,2,999,2,1,2,2
"8434",3,27163,2,2,6,2,3,1,2,2,2,2,2,999,2,1,999,999
"8435",3,27163,2,2,6,1,1,1,999,999,999,999,999,999,999,999,999,999
"8436",3,27163,2,2,6,1,1,1,2,2,1,2,2,999,2,2,999,999
"8437",3,27163,2,1,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"8438",3,27163,2,1,6,2,1,1,2,2,2,2,2,999,2,1,999,999
"8439",3,27163,2,2,6,1,1,1,2,2,2,2,2,999,2,1,999,999
"8440",3,27163,2,2,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"8441",3,27163,2,2,6,3,2,1,2,2,2,2,2,999,2,1,999,999
"8442",3,27163,2,1,6,3,3,1,999,999,999,999,999,2,999,999,1,1
"8443",3,27163,2,2,6,3,4,1,999,999,999,999,999,1,999,999,999,999
"8444",3,27163,2,1,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8445",3,27163,2,1,6,3,4,3,2,2,2,2,2,999,2,2,2,2
"8446",3,27163,2,1,6,1,3,1,999,999,999,999,999,2,999,999,999,999
"8447",3,27163,2,1,6,3,4,3,2,2,2,2,2,999,2,1,2,2
"8448",3,27163,2,1,6,1,1,1,1,2,1,2,2,999,2,1,999,999
"8449",3,27163,2,1,6,2,3,1,999,999,999,999,999,2,999,999,1,2
"8450",3,27163,2,1,6,2,3,1,2,2,2,2,2,999,2,2,1,2
"8451",3,27163,2,2,6,1,3,1,999,999,999,999,999,2,999,999,1,1
"8452",3,27163,2,2,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"8453",3,27163,2,2,6,2,1,1,999,999,999,999,999,2,999,999,999,999
"8454",3,27163,2,2,6,1,2,1,2,2,2,2,2,999,2,2,2,2
"8455",3,27163,2,2,6,1,5,1,999,999,999,999,999,1,999,999,2,2
"8456",3,27163,2,2,6,2,1,1,2,2,2,2,2,999,2,1,999,999
"8457",3,27163,2,2,6,3,4,1,999,999,999,999,999,2,999,999,999,999
"8458",3,27163,2,2,6,3,3,1,999,999,999,999,999,2,999,999,2,2
"8459",3,27163,2,1,6,1,3,1,999,999,999,999,999,999,999,999,999,999
"8460",3,27163,2,2,6,2,2,4,2,2,2,2,2,999,999,1,999,999
"8461",3,27163,2,2,6,2,2,1,999,999,999,999,999,2,999,999,999,999
"8462",3,27163,2,1,6,3,4,1,2,2,1,2,2,999,2,1,1,2
"8463",3,27163,2,1,6,1,3,1,999,999,999,999,999,2,999,999,1,1
"8464",3,27163,2,2,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"8465",3,27163,2,2,6,1,2,1,2,2,2,2,2,999,2,1,999,999
"8466",3,27163,2,2,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"8467",3,27163,2,2,6,3,2,1,999,999,999,999,999,2,999,999,999,999
"8468",3,27163,2,2,6,3,2,1,2,2,2,2,2,999,2,2,999,999
"8469",3,27163,2,1,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"8470",3,27163,2,2,6,3,2,1,2,2,2,2,2,999,2,1,1,1
"8471",3,27163,2,2,6,1,2,1,2,2,2,2,2,999,2,2,1,2
"8472",3,27163,2,1,6,1,3,1,2,2,2,2,2,999,2,2,999,999
"8473",3,27163,2,1,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8474",3,29019,2,1,2,3,3,1,2,2,2,2,2,999,2,2,1,1
"8475",3,29019,2,2,2,1,1,1,999,999,999,999,999,2,999,999,999,999
"8476",3,29019,2,2,2,1,3,1,2,2,2,2,2,999,1,1,2,2
"8477",3,29019,2,1,2,3,3,1,999,999,999,999,999,2,999,999,999,999
"8478",3,29019,2,1,2,2,3,1,999,999,999,999,999,999,999,999,999,999
"8479",3,29019,2,1,2,3,4,1,999,999,999,999,999,999,999,999,999,999
"8480",3,29019,2,2,2,1,2,1,999,999,999,999,999,999,999,999,999,999
"8481",3,29019,2,2,2,2,2,1,999,999,999,999,999,1,999,999,999,999
"8482",3,29019,2,2,2,3,4,1,999,999,999,999,999,1,999,999,999,999
"8483",3,29019,2,2,2,3,2,1,999,999,999,999,999,1,999,999,999,999
"8484",3,29019,2,2,2,1,2,1,2,2,2,2,2,999,2,2,2,2
"8485",3,29019,2,2,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"8486",3,29019,2,2,2,3,3,1,2,2,2,2,2,999,2,2,999,999
"8487",3,29019,2,2,2,1,2,1,2,2,2,2,2,999,2,1,1,1
"8488",3,29019,2,1,2,2,2,1,2,2,2,2,2,999,2,2,999,999
"8489",3,29019,2,2,2,3,1,1,2,2,2,2,2,999,1,1,1,2
"8490",3,29019,2,2,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"8491",5,29099,2,1,6,3,2,1,2,2,2,2,2,999,2,1,999,999
"8492",5,29099,2,2,6,2,4,1,999,999,999,999,999,2,999,999,999,999
"8493",5,29099,2,2,6,3,4,1,999,999,999,999,999,2,999,999,999,999
"8494",5,29099,2,1,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"8495",5,29099,2,1,6,1,1,1,999,999,999,999,999,2,999,999,999,999
"8496",5,29099,2,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"8497",5,29099,2,2,6,2,3,1,999,999,999,999,999,1,999,999,999,999
"8498",5,29099,2,1,6,1,4,1,999,999,999,999,999,1,999,999,1,1
"8499",5,29099,2,2,6,3,5,1,2,2,2,2,2,999,2,2,999,999
"8500",5,29099,2,2,6,3,3,1,2,2,2,2,2,999,1,1,999,999
"8501",5,29099,2,1,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8502",5,29099,2,1,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"8503",5,29099,2,2,6,2,2,1,2,2,2,2,2,999,2,1,999,999
"8504",5,29099,2,2,6,1,1,1,999,999,999,999,999,999,999,999,999,999
"8505",5,29099,2,1,6,1,5,1,2,2,2,2,2,999,2,2,999,999
"8506",5,29099,2,2,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8507",5,29099,2,1,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"8508",5,29099,2,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"8509",5,29099,2,2,6,1,1,1,999,999,999,999,999,999,999,999,999,999
"8510",5,29099,2,2,6,1,2,1,999,999,999,999,999,1,999,999,999,999
"8511",5,29099,2,1,6,2,3,1,2,2,2,2,2,999,2,1,999,999
"8512",5,29099,2,1,6,1,4,1,999,999,999,999,999,2,999,999,999,999
"8513",5,29099,2,1,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"8514",5,29099,2,2,6,1,2,1,2,2,2,2,2,999,2,2,2,2
"8515",5,29099,2,1,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8516",5,29099,2,2,6,2,4,1,2,2,2,2,2,999,2,1,999,999
"8517",5,29099,2,1,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"8518",5,29099,2,2,6,2,5,1,999,999,999,999,999,1,999,999,999,999
"8519",2,29189,2,1,6,2,4,1,999,999,999,999,999,1,999,999,999,999
"8520",2,29189,2,1,6,3,2,2,2,2,2,2,2,999,2,2,999,999
"8521",2,29189,2,2,6,2,2,2,999,999,999,999,999,2,999,999,999,999
"8522",2,29189,2,2,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8523",2,29189,2,2,6,2,2,1,999,999,999,999,999,1,999,999,999,999
"8524",2,29189,2,1,6,2,2,1,2,2,2,2,2,999,1,2,1,2
"8525",2,29189,2,1,6,1,4,1,999,999,999,999,999,999,999,999,999,999
"8526",2,29189,2,2,6,2,4,1,1,2,2,2,2,999,2,1,1,1
"8527",2,29189,2,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"8528",2,29189,2,2,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"8529",2,29189,2,2,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"8530",2,29189,2,2,6,3,4,1,999,999,999,999,999,1,999,999,999,999
"8531",2,29189,2,1,6,3,4,1,999,999,999,999,999,999,999,999,999,999
"8532",2,29189,2,2,6,2,3,2,2,2,1,2,1,999,2,1,1,1
"8533",2,29189,2,2,6,1,2,1,999,999,999,999,999,999,999,999,999,999
"8534",2,29189,2,1,6,2,4,1,999,999,999,999,999,2,999,999,999,999
"8535",2,29189,2,1,6,3,1,1,999,999,999,999,999,999,999,999,999,999
"8536",2,29189,2,1,6,1,3,1,999,999,999,999,999,2,999,999,999,999
"8537",2,29189,2,1,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8538",2,29189,2,2,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8539",2,29189,2,2,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8540",2,29189,2,2,6,2,1,1,999,999,999,999,999,2,999,999,999,999
"8541",2,29189,2,2,6,1,2,1,999,999,999,999,999,1,999,999,1,2
"8542",2,29189,2,2,6,2,2,1,999,999,999,999,999,999,999,999,999,999
"8543",2,29189,2,2,6,1,1,2,999,999,999,999,999,2,999,999,999,999
"8544",2,29189,2,1,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8545",2,29189,2,1,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8546",2,29189,2,2,6,1,3,2,999,999,999,999,999,1,999,999,999,999
"8547",2,29189,2,1,6,3,1,1,999,999,999,999,999,2,999,999,1,2
"8548",2,29189,2,1,6,2,1,1,999,999,999,999,999,999,999,999,999,999
"8549",2,29189,2,1,6,1,1,1,999,999,999,999,999,999,999,999,999,999
"8550",2,29189,2,1,6,1,5,1,999,999,999,999,999,2,999,999,999,999
"8551",2,29189,2,2,6,2,2,2,999,999,999,999,999,2,999,999,999,999
"8552",2,29189,2,2,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"8553",2,29189,2,1,6,1,3,2,2,2,2,2,2,999,2,2,1,2
"8554",2,29189,2,1,6,3,2,1,2,2,2,2,2,999,1,1,1,1
"8555",2,29189,2,2,6,3,4,1,999,999,999,999,999,2,999,999,999,999
"8556",2,29189,2,1,6,2,3,2,999,999,999,999,999,2,999,999,999,999
"8557",2,29189,2,2,6,3,3,1,2,2,1,2,2,999,1,1,999,999
"8558",2,29189,2,1,6,2,3,2,2,2,2,2,2,999,2,2,1,2
"8559",2,29189,2,2,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8560",2,29189,2,2,6,3,4,1,999,999,999,999,999,2,999,999,999,999
"8561",2,29189,2,2,6,1,4,1,999,999,999,999,999,999,999,999,999,999
"8562",2,29189,2,2,6,1,1,1,999,999,999,999,999,2,999,999,999,999
"8563",2,29189,2,2,6,3,3,1,1,1,2,1,2,999,1,1,1,1
"8564",2,29189,2,2,6,2,1,1,2,2,2,2,2,999,2,1,999,999
"8565",2,29189,2,1,6,2,5,1,2,2,1,2,2,999,1,1,1,1
"8566",2,29189,2,1,6,1,2,1,999,999,999,999,999,2,999,999,999,999
"8567",2,29189,2,2,6,2,4,1,999,999,999,999,999,999,999,999,999,999
"8568",2,29189,2,2,6,3,5,1,999,999,999,999,999,2,999,999,999,999
"8569",2,29189,2,1,6,3,2,1,2,2,2,2,2,999,2,1,1,1
"8570",2,29189,2,2,6,2,3,1,999,999,999,999,999,1,999,999,999,999
"8571",2,29189,2,2,6,3,3,1,999,999,999,999,999,1,999,999,999,999
"8572",2,29189,2,2,6,3,3,1,999,999,999,999,999,1,999,999,1,2
"8573",2,29189,2,1,6,3,4,1,2,2,2,2,2,999,1,1,2,1
"8574",2,29189,2,2,6,3,3,2,999,999,999,999,999,999,999,999,999,999
"8575",2,29189,2,2,6,2,1,1,1,1,2,2,2,999,1,1,999,999
"8576",2,29189,2,1,6,3,3,2,2,2,2,2,2,999,2,1,2,2
"8577",2,29189,2,1,6,3,2,1,999,999,999,999,999,2,999,999,999,999
"8578",2,29189,2,1,6,1,1,2,2,999,999,999,999,999,999,999,999,999
"8579",2,29189,2,2,6,3,3,1,999,999,999,999,999,1,999,999,999,999
"8580",2,29189,2,2,6,3,4,1,1,2,2,1,2,999,1,1,999,999
"8581",2,29189,2,2,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8582",2,29189,2,1,6,2,3,2,2,2,2,2,2,999,2,2,2,2
"8583",2,29189,2,2,6,1,1,2,2,2,2,2,2,999,2,1,1,2
"8584",2,29189,2,1,6,3,2,1,999,999,999,999,999,999,999,999,999,999
"8585",2,29189,2,1,6,1,1,2,999,999,999,999,999,999,999,999,999,999
"8586",2,29189,2,1,6,3,2,1,999,999,999,999,999,2,999,999,1,1
"8587",2,29189,2,1,6,3,5,1,2,2,2,2,2,999,1,1,999,999
"8588",2,29189,2,2,6,3,2,1,999,999,999,999,999,1,999,999,1,1
"8589",2,29189,2,2,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8590",2,29189,2,1,6,3,3,1,999,999,999,999,999,999,999,999,999,999
"8591",2,29189,2,2,6,1,5,1,999,999,999,999,999,2,999,999,999,999
"8592",2,29189,2,1,6,1,1,1,2,2,2,2,2,999,2,2,999,999
"8593",2,29189,2,1,6,3,2,1,999,999,999,999,999,999,999,999,999,999
"8594",2,29189,2,1,6,2,3,1,999,999,999,999,999,999,999,999,999,999
"8595",2,29189,2,1,6,2,5,1,1,2,1,2,2,999,1,1,999,999
"8596",2,29189,2,1,6,3,5,1,2,2,2,1,1,999,1,1,999,999
"8597",2,29189,2,2,6,2,2,2,2,2,2,2,2,999,1,1,1,2
"8598",2,29189,2,1,6,1,2,2,999,999,999,999,999,2,999,999,999,999
"8599",2,29189,2,2,6,3,2,1,999,999,999,999,999,1,999,999,1,2
"8600",2,29189,2,1,6,3,3,2,999,999,999,999,999,999,999,999,999,999
"8601",2,29189,2,1,6,1,1,1,999,999,999,999,999,2,999,999,999,999
"8602",2,29189,2,2,6,1,2,2,2,2,2,2,2,999,2,2,999,999
"8603",2,29189,2,2,6,2,3,2,999,999,999,999,999,2,999,999,999,999
"8604",2,29189,2,2,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8605",2,29189,2,2,6,1,2,1,999,999,999,999,999,2,999,999,999,999
"8606",2,29189,2,1,6,3,5,1,999,999,999,999,999,999,999,999,999,999
"8607",2,29189,2,1,6,3,3,1,999,999,999,999,999,1,999,999,999,999
"8608",2,29189,2,2,6,3,3,1,999,999,999,999,999,2,999,999,999,999
"8609",2,29189,2,2,6,3,5,1,2,2,2,2,2,999,2,1,999,999
"8610",2,29189,2,1,6,3,3,1,999,999,999,999,999,1,999,999,999,999
"8611",2,29189,2,1,6,2,5,1,999,999,999,999,999,2,999,999,999,999
"8612",2,29189,2,2,6,3,2,2,999,999,999,999,999,2,999,999,1,2
"8613",2,29189,2,1,6,1,2,1,999,999,999,999,999,2,999,999,2,2
"8614",2,29189,2,1,6,3,3,1,999,999,999,999,999,2,999,999,1,1
"8615",5,30111,4,2,2,3,4,1,1,1,1,2,2,999,1,1,999,999
"8616",5,30111,4,1,2,2,4,1,999,999,999,999,999,1,999,999,1,1
"8617",5,30111,4,2,2,3,4,3,999,999,999,999,999,999,999,999,999,999
"8618",5,30111,4,2,2,1,2,1,2,2,2,2,2,999,2,1,1,1
"8619",5,30111,4,2,2,2,2,1,999,999,999,999,999,2,999,999,999,999
"8620",5,30111,4,2,2,1,3,1,999,999,999,999,999,1,999,999,1,2
"8621",5,30111,4,1,2,1,4,1,999,999,999,999,999,999,999,999,999,999
"8622",5,30111,4,2,2,1,2,1,2,2,2,2,2,999,2,1,999,999
"8623",5,30111,4,1,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"8624",5,30111,4,1,2,1,1,1,2,2,2,2,2,999,2,1,999,999
"8625",5,30111,4,1,2,1,2,1,2,2,2,2,2,999,2,1,1,1
"8626",5,30111,4,2,2,3,4,1,999,999,999,999,999,999,999,999,999,999
"8627",5,30111,4,2,2,2,1,1,2,2,2,2,2,999,2,1,999,999
"8628",5,30111,4,2,2,1,2,1,2,2,2,2,2,999,1,2,999,999
"8629",5,30111,4,1,2,1,2,1,999,999,999,999,999,2,999,999,999,999
"8630",5,30111,4,1,2,2,3,1,2,2,2,2,2,999,2,2,1,1
"8631",5,30111,4,2,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"8632",5,30111,4,2,2,3,3,1,999,999,999,999,999,2,999,999,999,999
"8633",5,30111,4,2,2,2,3,1,2,2,2,1,2,999,2,1,2,1
"8634",5,30111,4,2,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"8635",5,30111,4,2,2,2,3,1,999,999,999,999,999,999,999,999,999,999
"8636",5,30111,4,1,2,1,2,1,999,999,999,999,999,999,999,999,999,999
"8637",5,30111,4,1,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"8638",5,30111,4,2,2,3,4,1,999,999,999,999,999,1,999,999,1,1
"8639",5,30111,4,2,2,2,1,1,2,2,2,2,2,999,2,1,999,999
"8640",5,30111,4,2,2,1,1,1,2,2,2,2,2,999,2,1,999,999
"8641",5,30111,4,2,2,1,1,1,2,2,2,2,2,999,1,1,999,999
"8642",5,30111,4,1,2,3,3,1,999,999,999,999,999,2,999,999,2,1
"8643",5,30111,4,1,2,3,1,1,2,2,2,2,2,999,2,1,999,999
"8644",5,30111,4,1,2,3,4,1,999,999,999,999,999,999,999,999,999,999
"8645",5,30111,4,2,2,1,2,1,999,999,999,999,999,2,999,999,999,999
"8646",5,30111,4,1,2,2,3,1,999,999,999,999,999,999,999,999,999,999
"8647",5,30111,4,2,2,1,1,1,2,2,2,2,1,999,1,2,1,1
"8648",5,30111,4,1,2,3,4,1,999,999,999,999,999,2,999,999,1,1
"8649",5,30111,4,2,2,3,3,1,2,2,2,2,2,999,2,1,1,2
"8650",5,30111,4,2,2,1,3,1,999,999,999,999,999,999,999,999,999,999
"8651",5,30111,4,1,2,1,3,1,999,999,999,999,999,1,999,999,1,1
"8652",5,30111,4,1,2,1,3,1,2,2,2,2,2,999,1,1,2,1
"8653",5,30111,4,2,2,3,2,1,999,999,999,999,999,1,999,999,999,999
"8654",5,30111,4,1,2,2,3,1,2,2,2,2,2,999,2,2,999,999
"8655",5,30111,4,2,2,1,1,1,2,2,2,2,2,999,2,1,999,999
"8656",5,30111,4,2,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"8657",5,30111,4,1,2,1,2,1,999,999,999,999,999,2,999,999,999,999
"8658",5,30111,4,1,2,1,3,1,999,999,999,999,999,1,999,999,1,1
"8659",5,30111,4,2,2,3,3,1,999,999,999,999,999,1,999,999,999,999
"8660",5,30111,4,1,2,2,3,1,999,999,999,999,999,2,999,999,1,1
"8661",5,30111,4,1,2,1,2,1,999,999,999,999,999,999,999,999,999,999
"8662",5,30111,4,2,2,1,2,1,999,999,999,999,999,1,999,999,999,999
"8663",5,30111,4,1,2,3,2,1,2,2,2,2,2,999,1,1,999,999
"8664",5,30111,4,2,2,2,1,1,2,2,2,2,2,999,2,1,999,999
"8665",5,30111,4,1,2,2,3,1,1,1,2,2,2,999,1,2,999,999
"8666",5,30111,4,1,2,3,4,1,1,2,2,2,2,999,1,2,999,999
"8667",5,30111,4,2,2,1,3,1,999,999,999,999,999,999,999,999,999,999
"8668",5,30111,4,2,2,2,4,1,999,999,999,999,999,1,999,999,1,1
"8669",5,31153,2,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"8670",5,31153,2,2,4,2,1,1,2,2,2,2,2,999,2,1,1,2
"8671",5,31153,2,1,4,3,3,1,999,999,999,999,999,999,999,999,999,999
"8672",5,31153,2,2,4,3,4,1,999,999,999,999,999,1,999,999,999,999
"8673",5,31153,2,2,4,2,3,1,999,999,999,999,999,2,999,999,999,999
"8674",5,31153,2,1,4,3,5,1,999,999,999,999,999,999,999,999,999,999
"8675",5,31153,2,1,4,3,4,1,1,1,2,2,2,999,1,1,1,2
"8676",5,31153,2,2,4,2,1,1,2,2,2,2,2,999,2,1,999,999
"8677",5,31153,2,2,4,2,1,1,2,2,2,2,2,999,1,2,999,999
"8678",5,31153,2,2,4,1,4,1,999,999,999,999,999,1,999,999,999,999
"8679",5,31153,2,1,4,3,3,1,2,2,2,2,2,999,2,1,999,999
"8680",5,31153,2,2,4,2,2,1,2,2,2,2,2,999,1,1,1,2
"8681",5,31153,2,2,4,3,3,3,999,999,999,999,999,999,999,999,999,999
"8682",5,31153,2,1,4,1,1,1,999,999,999,999,999,999,999,999,999,999
"8683",5,31153,2,2,4,3,3,1,2,2,1,2,2,999,2,2,1,2
"8684",5,31153,2,1,4,3,3,1,999,999,999,999,999,999,999,999,999,999
"8685",5,31153,2,2,4,3,2,1,999,999,999,999,999,2,999,999,999,999
"8686",5,31153,2,1,4,2,2,1,2,2,2,2,2,999,1,2,1,1
"8687",5,31153,2,2,4,2,3,1,2,2,2,2,2,999,2,1,999,999
"8688",5,31153,2,1,4,2,3,1,999,999,999,999,999,999,999,999,999,999
"8689",5,31153,2,2,4,1,3,1,999,999,999,999,999,999,999,999,999,999
"8690",5,31153,2,2,4,3,2,1,999,999,999,999,999,1,999,999,999,999
"8691",5,31153,2,1,4,3,4,1,999,999,999,999,999,999,999,999,999,999
"8692",5,31153,2,1,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"8693",5,31153,2,2,4,3,2,2,999,999,999,999,999,2,999,999,1,2
"8694",5,31153,2,2,4,3,5,1,999,999,999,999,999,1,999,999,1,1
"8695",5,31153,2,2,4,3,3,1,999,999,999,999,999,1,999,999,1,2
"8696",5,31153,2,2,4,1,3,1,999,999,999,999,999,2,999,999,999,999
"8697",5,31153,2,2,4,1,1,1,999,999,999,999,999,2,999,999,999,999
"8698",5,31153,2,2,4,1,3,1,2,2,2,1,2,999,2,2,999,999
"8699",5,31153,2,2,4,2,3,1,2,2,2,2,2,999,2,1,999,999
"8700",5,31153,2,1,4,2,1,1,999,999,999,999,999,999,999,999,999,999
"8701",5,31153,2,1,4,2,2,2,999,999,999,999,999,2,999,999,1,2
"8702",5,31153,2,1,4,1,2,1,2,2,2,2,2,999,2,2,999,999
"8703",5,31153,2,2,4,3,2,1,2,2,2,2,2,999,2,1,999,999
"8704",5,31153,2,2,4,1,2,1,999,999,999,999,999,999,999,999,999,999
"8705",5,31153,2,2,4,2,3,3,999,999,999,999,999,999,999,999,999,999
"8706",5,31153,2,1,4,3,3,1,2,2,2,2,2,999,2,1,999,999
"8707",5,31153,2,1,4,1,3,1,2,2,2,2,2,999,2,2,999,999
"8708",5,31153,2,1,4,2,4,1,999,999,999,999,999,999,999,999,999,999
"8709",5,31153,2,2,4,3,4,1,999,999,999,999,999,999,999,999,999,999
"8710",5,31153,2,1,4,2,4,1,999,999,999,999,999,1,999,999,999,999
"8711",5,31153,2,2,4,2,4,1,999,999,999,999,999,2,999,999,999,999
"8712",5,31153,2,1,4,2,3,1,999,999,999,999,999,999,999,999,999,999
"8713",5,31153,2,2,4,2,2,1,2,2,2,2,2,999,2,1,999,999
"8714",2,32003,4,2,5,2,1,1,999,999,999,999,999,2,999,999,1,2
"8715",2,32003,4,1,5,1,3,1,2,2,2,2,2,999,2,1,999,999
"8716",2,32003,4,2,5,2,3,1,999,999,999,999,999,999,999,999,999,999
"8717",2,32003,4,2,5,2,1,2,999,999,999,999,999,2,999,999,1,2
"8718",2,32003,4,2,5,1,2,1,999,999,999,999,999,2,999,999,999,999
"8719",2,32003,4,1,5,2,2,1,2,2,2,2,2,999,2,2,2,2
"8720",2,32003,4,2,5,2,1,3,999,999,999,999,999,2,999,999,2,2
"8721",2,32003,4,2,5,1,2,1,2,2,2,2,2,999,2,2,1,2
"8722",2,32003,4,1,5,1,3,1,999,999,999,999,999,999,999,999,999,999
"8723",2,32003,4,2,5,1,1,1,2,2,2,2,2,999,2,1,999,999
"8724",2,32003,4,2,5,1,1,3,2,2,2,2,2,999,2,1,1,2
"8725",2,32003,4,2,5,3,3,3,999,999,999,999,999,999,999,999,999,999
"8726",2,32003,4,2,5,1,1,1,999,999,999,999,999,2,999,999,2,2
"8727",2,32003,4,2,5,1,1,1,999,999,999,999,999,2,999,999,2,2
"8728",2,32003,4,1,5,1,1,2,2,2,2,2,2,999,2,2,2,2
"8729",2,32003,4,2,5,3,2,3,999,999,999,999,999,2,999,999,2,2
"8730",2,32003,4,2,5,2,3,1,999,999,999,999,999,999,999,999,999,999
"8731",2,32003,4,1,5,1,1,3,999,999,999,999,999,2,999,999,2,2
"8732",2,32003,4,2,5,1,3,1,2,2,2,2,2,999,1,2,999,999
"8733",2,32003,4,2,5,3,2,1,2,2,2,2,2,999,2,1,999,999
"8734",2,32003,4,1,5,3,5,3,2,2,2,2,2,999,2,2,1,2
"8735",2,32003,4,1,5,1,2,1,999,999,999,999,999,2,999,999,999,999
"8736",2,32003,4,2,5,1,2,1,999,999,999,999,999,2,999,999,999,999
"8737",2,32003,4,1,5,1,1,1,999,999,999,999,999,999,999,999,999,999
"8738",2,32003,4,2,5,3,5,1,999,999,999,999,999,999,999,999,999,999
"8739",2,32003,4,2,5,2,4,1,999,999,999,999,999,999,999,999,999,999
"8740",2,32003,4,2,5,1,1,3,2,2,2,2,2,999,2,1,1,2
"8741",2,32003,4,1,5,3,1,1,2,2,2,2,2,999,1,1,999,999
"8742",2,32003,4,2,5,2,1,1,999,999,999,999,999,2,999,999,999,999
"8743",2,32003,4,1,5,1,1,1,2,2,2,2,2,999,2,2,2,2
"8744",2,32003,4,1,5,2,2,1,2,2,2,2,2,999,2,2,1,1
"8745",2,32003,4,1,5,3,2,1,999,999,999,999,999,2,999,999,999,999
"8746",2,32003,4,1,5,2,1,1,2,2,2,2,2,999,2,2,999,999
"8747",2,32003,4,1,5,2,1,1,999,999,999,999,999,1,999,999,1,2
